id,name,road_type
674858553,Jalan Lestari,residential
674858555,Jalan Komplek Kampoeng Ubud,residential
674858558,Jalan Peruri VII,residential
674864151,Jalan Kp. Belakang,residential
674864152,Jalan Kp. Belakang,residential
674864157,Jalan H. Syarip,residential
674864158,Jalan H. Syarip,residential
489753819,Jalan Swadaya V,residential
674864164,"Komp. Perg. Sentra Kosambi, Dadap",residential
674864165,"Komp. Perg. Sentra Kosambi, Dadap",residential
30026146,Jalan Sungai Bogowonto II,residential
674865032,Jalan Komplek Belle Legoso,residential
674865033,Jalan Komplek Belle Legoso,residential
674867836,Jalan Perguruan Buddhi,residential
674885196,Jalan Cipayung Raya,residential
674871370,Gebang Raya,residential
674874632,Jalan PAM Rawa Badung,residential
674874633,Jalan PAM Rawa Badung,residential
674900430,"Jl. Wijaya Kusuma, Poris Plawad Indah",residential
459360391,Jalan Patra Raya,residential
492058686,Jalan Cililitan Kecil I,residential
491265990,Jalan Karet Sawah,residential
674906798,Damar 12,residential
674914565,Jalan Akalipa 8,residential
674914567,Jalan Mandor Aleh,residential
674917791,jalan mujair 2,residential
674920351,jalan papan mas,residential
674920350,jalan papan mas,residential
674922927,Jalan Pratama XI,residential
674922928,Jalan Pratama 9,residential
489753822,Jalan Cempaka Baru Tengah,residential
675079293,Jalan Danau Sunter Utara,residential
675082362,pipa gas,residential
675086127,Jalan Rawa Bengkel,residential
675096948,Premiere Park II,residential
675096991,H. Marsaid,residential
675100565,Jalan Pejagalan,residential
30026149,Jalan Serayu III,residential
492058689,Jalan Cililitan Kecil I,residential
30026153,Jalan Sungai Kapuas II,residential
675100730,Jalan Walungan,residential
675100731,Jalan Walungan,residential
675109442,Tole Iskandar,residential
675109443,"Jalan Jasmine, Depok",residential
675109444,"Jalan Jasmine, Depok",residential
675109445,"Jalan Jasmine, Depok",residential
675109446,"Jalan Jasmine, Depok",residential
675109447,"Jalan Jasmine, Depok",residential
675109448,"Jalan Jasmine, Depok",residential
675109449,Tole Iskandar,residential
675109450,Tole Iskandar,residential
675109465,Jalan Mutiara Depok,residential
30026156,Jalan Sungai Indragiri I,residential
675118286,"Jl. Wijaya Kusuma, Poris Plawad Indah",residential
492057584,Jalan Pancawarga VIII,residential
675118287,"Jl. Wijaya Kusuma, Poris Plawad Indah",residential
159765774,Jalan Gurame 3,residential
30026157,Mahakam 1,residential
675125402,Tole Iskandar,residential
675125398,Tole Iskandar,residential
675125399,Tole Iskandar,residential
675125420,Jalan Gelagah,residential
675125421,Jalan Gelagah,residential
675136468,"Jl. Wijaya Kusuma, Poris Plawad Indah",residential
675136469,"Jl. Wijaya Kusuma, Poris Plawad Indah",residential
30026158,Jalan Sungai Indragiri IV,residential
675146285,Jalan Patra Tomang,residential
675146287,Jalan Patra Raya,residential
675146290,Tanjung Duren Barat 4,residential
675146291,Tanjung Duren Barat 4,residential
675162726,Kelud 2 Street,residential
492058688,Jalan Cililitan Kecil I,residential
675191720,Jalan Taman Biduri,residential
675191721,Jalan Taman Biduri,residential
675191722,Jalan Taman Biduri,residential
675220454,Jl.Desa Kosambi Ronyok,residential
675220455,Jl.Sunan Kalijaga,residential
675220460,Jl.Sunan Kalijaga,residential
675229579,Jalan Permata Intan III,residential
675236280,JALAN SEJAHTERA,residential
675236282,JALAN SEJAHTERA,residential
675334763,Jalan PLK II,residential
675337153,Jalan Arco Raya,residential
675337296,Jalan Melur Tugu II,residential
675337297,Jalan Melur Tugu II,residential
159765771,Jalan Pipit,residential
30026160,Jalan Sungai Barito,residential
675337318,Jalan Cipeucang III,residential
675337319,Jalan Cipeucang II,residential
675337320,Jalan Cipeucang IV,residential
675337322,Jalan F Rawa Badak,residential
675338226,Gang Galur,residential
675338227,Gang Galur,residential
675338230,Jalan Royal Grand,residential
459049248,JL MAULANA YUSUF,residential
492057586,Jalan Pancawarga VIII,residential
675343658,Jl. Babelan Mas Permai RW 09,residential
30026161,Jalan Sungai Cisanggarung I,residential
675343659,Jl. Babelan Mas Permai RW 09,residential
489772104,Jalan Al-Kautsar 1,residential
675343668,Jalan Flamboyan Kencana,residential
675344727,Jalan Boulevard,residential
675344728,Jalan Masjid Al-Munawaroh Barat,residential
675344742,Jalan Manunggal I,residential
675344746,Jalan Manunggal I,residential
675349295,Jalan Wira Kencana IV,residential
675349296,Jalan Wira Kencana V,residential
675349297,Jalan Wira Kencana VIII,residential
675349680,Jalan Kayu Mas Tengah,residential
675350772,Jalan Taman RW 03 KGB,residential
675352058,Jalan Jati I,residential
675352059,Jalan Jati I,residential
675353160,Jalan Cengal,residential
675353161,Jalan Cengal,residential
675359914,Jalan Wira Kencana VII,residential
675359916,Jalan Wira Kencana,residential
675360560,Jalan Kp. Duren Seribu,residential
675360561,Jalan Kp. Duren Seribu,residential
30026162,Jalan Sungai Cisanggarung II,residential
30112126,Jalan Hadiah VI,residential
159765777,Jalan Rambutan 3,residential
492989014,Jalan Rawasari Timur,residential
459205468,Jalan Pelangi Utama,residential
492058680,Jalan Cililitan Kecil III,residential
675373060,Jalan Royal Grand,residential
675373061,Jalan Royal Grand,residential
675384790,Komplek Cibeureum,residential
675384794,Komplek Cibeureum,residential
675387438,Jalan Nyaman Komplek Pemda Cibinong,residential
30026177,Jalan Mahakam I,residential
675389811,Jalan Hang Lekir X,residential
30112297,Jalan Hadiah,residential
675393493,Jalan Patra Kuningan,residential
675401665,Jalan Taman Golf Timur 2,residential
675401666,Jalan Taman Golf Timur 2,residential
675401667,Jalan Taman Golf Timur 3,residential
675401668,Jalan Taman Golf Timur 3,residential
675405043,Jalan Masjid Nurul Yaqin,residential
675407735,Jalan Setu Indah Raya,residential
675409919,Jalan Vikamas Raya,residential
675409920,Jalan Vikamas Raya,residential
675424891,Jalan Rasamala IV,residential
675424892,Jalan Madrasah,residential
675429465,Jalan Agung Barat 36,residential
675429469,Jalan Agung Barat 36,residential
675431491,Jalan Simprug Garden,residential
675443967,JALAN BANCONG BATAS WILAYAH,residential
675447709,Jalan Kapuk Utara II,residential
675448223,Jalan Subur Dalam,residential
675448333,Jalan Lotus Tengah,residential
675448334,Jalan Lotus Tengah,residential
459360388,Jalan Patra,residential
675456187,Jalan Taman Jeruk Utama,residential
675464571,Jalan Pedurenan Masjid IV,residential
675464578,Jalan Mega Kuningan Timur IV,residential
492058679,Jalan Buluh,residential
675465221,Jalan Vikamas Raya,residential
675465222,Jalan Vikamas Raya,residential
675465223,Jalan Vikamas Barat,residential
675465224,Jalan Vikamas Barat,residential
675465225,Jalan Vikamas Selatan V,residential
675465226,Jalan Vikamas Selatan V,residential
675465227,Jalan Empang Lapangan Barat,residential
675465228,Jalan Empang Lapangan Barat,residential
675465229,Jalan Vikamas 1 Selatan,residential
675465230,Jalan Vikamas 1 Selatan,residential
30026181,Jalan Sungai Indragiri II,residential
675470511,Jalan Pedurenan Masjid II,residential
675471743,Jurang Mangu Barat Utama,residential
675475764,Jalan Taman Ratu Raya,residential
675475765,Jalan Taman Ratu Raya,residential
675475767,Jalan Ratu Kamboja,residential
675477527,Jalan Raya Lebak Wangi,residential
675484598,Jalan Selat Sunda,residential
675484597,Jalan Selat Sunda,residential
675484599,Jalan Selat Sunda,residential
675484600,Jalan Selat Sunda,residential
675484601,Selat Makasar,residential
675484602,Selat Makasar,residential
675484606,Jalan Agung Jaya 4,residential
675484607,Jalan Agung Jaya 4,residential
675484608,Jl. Griya Utama,residential
675484609,Jl. Griya Utama,residential
675909686,Gading Batavia,residential
675909687,Gading Batavia,residential
675909688,Jalam Gading Kirana Timur,residential
675911923,Jalan Mokosuli,residential
459049246,JL PANGERAN JAYAKARTA,residential
675913420,Jalan Boulevard Raya,residential
675913774,Jalan Musik Raya,residential
675914026,Jalan Kosambi Selatan,residential
675914027,Jalan Kosambi Selatan,residential
675914028,Jalan Rasamala Utama,residential
675914029,Jalan Rasamala Utama,residential
675914223,Janur Elok Raya,residential
675914263,Jalan Anggrek Utama,residential
675914264,Jalan Anggrek Utama,residential
675914270,Jalan Niaga Hijau IX,residential
675914335,Jalan Klingkit IV,residential
675914336,Jalan Klingkit IV,residential
492057600,Jalan Panca Warga 1 Gang 16,residential
159796661,Jalan Palapa,residential
30026184,Jalan Memberamo I,residential
30112125,Jalan Hadiah VIII,residential
675916143,Jalam Sunter Kemayoran,residential
675924330,Gading Park View,residential
675924423,Gading Park View,residential
30026189,Jalan Sungai Cisanduy Raya,residential
30026190,Jalan Sungai Citanduy VI,residential
675928600,Pelepah Indah 2,residential
675928601,Pelepah Lilin Raya,residential
675929502,Jalan Dasa IV,residential
675930985,Jalan Taman Hidayah I,residential
675931051,Jalan Taman Hidayah,residential
675932416,Jalan Kemuning,residential
491315690,Jalan Komplek Perumahan Tirtasari,residential
30026191,Jalan Sungai Kampar Raya,residential
675932409,Jl. Bhineka,residential
675932410,Jl. Bhineka,residential
675932417,Jalan Kemuning,residential
675932418,Kemuning 1,residential
675932419,Kemuning 1,residential
675932420,Teratai 8,residential
675932421,Teratai 8,residential
675932950,Taman Bendungan Jatiluhur,residential
675933315,Jalan Sawo Kecik,residential
675933491,Jalan Taman Bendungan Jatiluhur,residential
675933545,Gading Indah Utara 1,residential
675933548,Gading Indah Utara 1,residential
675947319,Mandar Utama,residential
675950803,Jalan Lumba-Lumba,residential
675953385,Jalan Kayu Gede II,residential
675953386,Jalan Kayu Gede II,residential
675955039,Jalan Bungur Raya,residential
675956794,Jalan Kayu Gede II,residential
489780889,Jalan Kemang Utara III,residential
675971311,Jalan Teratai XIII,residential
675974518,Jalan Masjid Nurul Yaqin,residential
675974520,Jalan Masjid Nurul Yaqin,residential
675979342,Gang Akon,residential
675981009,Jalan Asem,residential
675981111,Jalan Puri Mutiara V,residential
675981115,Jalan Puri Mutiara V,residential
675981829,Jalan Sukamulya,residential
675981845,Jalan Anggrek I,residential
675987619,Jalan Teras Golf 8,residential
675987620,Jalan Teras Golf 8,residential
675987621,Jalan Teras Golf 5,residential
675987622,Jalan Teras Golf 5,residential
675987623,Jalan Teras Golf 4,residential
675987624,Jalan Teras Golf 4,residential
675987627,Jalan Teras Golf 3,residential
675987628,Jalan Teras Golf 3,residential
675993803,Jalan Nirwana 23,residential
675993804,Jalan Nirwana 23,residential
675998115,Jalan P & K Kedunghalang,residential
676004887,Jalan Mangga Besar VI A,residential
676007012,Swadaya-1,residential
676007013,Swadaya-1,residential
676012458,Jalan Manyar,residential
676012460,Jalan Manyar,residential
676022298,Gg Empeng Cicir,residential
676022300,Gg Empeng Cicir,residential
676022301,Gg Empeng Cicir,residential
676022303,Gg Empeng Cicir,residential
30026192,Jalan Sungai Kapuas IV,residential
676025160,Jalan Masjid Nurul Yaqin,residential
676025291,Jalan Gandaria 2,residential
30026193,Jalan Sungai Kapuas V,residential
676027067,Jalan Nurul Islam,residential
676027069,Jalan Palmerah Barat IV,residential
676027070,Jalan Kemandoran III,residential
489781310,Jalan PAM Rawa Badung,residential
676027462,Jalan Timbul III C,residential
676027545,Jalan,residential
676027546,Jalan,residential
676038773,GANG ASSALAM 3,residential
676038774,GANG ASSALAM 3,residential
676038775,GANG ASSALAM 3,residential
676038776,GANG ASSALAM 3,residential
30026194,Jalan Sungai Bogowonto,residential
676041948,Jalan Selat Banda,residential
676041949,Jalan Selat Banda,residential
676046871,Jalan Sawo Indah,residential
676049865,Jalan Balai Pustaka Baru I,residential
676048098,Jalan Gunung Sahari VI,residential
676048682,Jalan Tebet Barat Dalam VIII D,residential
494569111,Jalan Pam I,residential
492054222,Jalan Buana Biru Besar 2,residential
676054697,Jalan Masjid bambon,residential
34242519,Jalan Jelambar Barat III E,residential
676064138,Jalan Subur Raya,residential
159796831,Jalan Gunung Agung,residential
676077140,Jalan Nirwana 23,residential
676077152,Jalan Komplek Golf Residence Kemayoran,residential
676077153,Jalan Komplek Golf Residence Kemayoran,residential
30026195,Jalan Sungai Kampar VIII,residential
676077158,Jalan Agung Utara 5,residential
676077159,Jalan Agung Utara 5,residential
676079368,Jalan Ledeng,residential
676079909,Jl. Griya Utama,residential
676079910,Jalan Agung Jaya 3,residential
676079914,Jalan Sunter Permai Jaya II,residential
676079915,Jl. Griya Utama,residential
676079916,Jalan Nirwana 30,residential
676079917,Jalan Nirwana 30,residential
676155871,Kakap,residential
676157302,Jalan Teratai,residential
676158678,Jalan Kali Baru Timur VI,residential
676158981,Jalan Bhakti II,residential
30027017,Jalan H. Suit,residential
491315700,Jalan Pengayoman III,residential
676164332,Jalan Gading Mansion,residential
30027027,Jalan Madya Kebantenan,residential
676176371,Jl. Anoa Raya,residential
676176373,Jl. Anoa Raya,residential
676176374,Jl. Anoa Raya,residential
30035331,Mahoni,residential
30112120,Jalan Hadiah XI B,residential
676178319,Jalan Akasia Raya,residential
676178326,Jalan Puspa Jati I,residential
676178432,Jalan Plered,residential
491323008,Jalan KH. Royani 1,residential
676183190,Gang H. Mustofa,residential
676183564,jalan dongkal,residential
676183565,ATAPCT-14 12:17:27,residential
676189425,Jalan Pengukiran I,residential
676192906,Jalan Komplek Bojong Permai,residential
30035488,Jalan Lagoa Terusan Gang IV,residential
676196264,Jalan Komplek Lapan,residential
676196265,Jalan Komplek Lapan,residential
676196266,Jalan H. Balok VI,residential
676196267,Jalan H. Balok VI,residential
676199580,Jalan Kemang Village,residential
676199584,Jalan Kemang Village,residential
676199585,Jalan Kemang Village,residential
676201642,Dokter Pagi,residential
676201643,Dokter Pagi,residential
30035490,Jalan Pepaya III,residential
30035491,Jalan A Gang II,residential
676209489,Jl. Komp IPB,residential
676210888,Cimanggu Permai II,residential
676210892,Cimanggu Permai II,residential
676210893,Cimanggu Permai II,residential
489983557,Jalan Buaran I,residential
676233140,Jalan O,residential
676234305,Jalan Cempaka Putih Tengah XI,residential
30035494,Jalan Pepaya II,residential
676254618,Jalan Rahayu,residential
676254881,Jalan Rawasari Timur,residential
491944339,Jalan Grande Selatan,residential
28997162,H Abdulah,residential
676271408,Jalan Pengayoman Dalam,residential
676273969,Jalan Jembatan Besi Raya,residential
30035643,Jalan Melati,residential
676293880,Jalan Rawajati Timur VI,residential
489987969,Jalan Puri I,residential
676293906,Jalan Balap Sepeda I A,residential
676293907,Jalan Balap Sepeda I A,residential
676295073,Jalan Mawar,residential
676300704,Jalan Ciliwung,residential
676302833,Jalan Manunggal,residential
676302834,Jalan Manunggal,residential
676308364,Jalan Akses Program Vokasi UI,residential
676313686,Jalan Cirendeu Permai Raya,residential
676316664,Jalan Merpati II,residential
676434062,Jalan Wiladatika Residence,residential
676434980,Scientia Square Selatan,residential
676434986,Scientia Square Utara,residential
676434987,Scientia Square Utara,residential
676434988,Scientia Square Utara,residential
30035644,Jalan Melati Tugu,residential
676439598,Scientia Boulevard,residential
676440420,Jalan Permata Hijau II,residential
676440421,Jalan Permata Hijau II,residential
676444928,Jalan Kehutanan,residential
676445001,Jalan Sumur Batu Utara,residential
491343515,Jalan Karet Karya 5,residential
676448514,Jalan Danau Malinting,residential
676448516,Jalan Danau Malinting,residential
676448585,Jalan Boncel I,residential
676453927,jalan,residential
676453946,Jalan Madrasah,residential
676457712,Jln.Kampung Baru,residential
30035650,Jalan Melati Tugu IV,residential
676467295,Jalan Kebon Sayur Ciracas,residential
676467326,Jalan H. Tabri,residential
676481878,Jalan Kampung Rawa,residential
676483911,Marci Residence,residential
676483912,Marci Residence,residential
676483913,Jalan Kompleks Pesona Fajar Ciracas,residential
676484294,Jalan Bungur Besar VIII,residential
676484295,Jalan Bungur Besar VIII,residential
30035657,Jalan Melur Tugu,residential
676492821,Jalan Musholla Ar Rohim,residential
676492822,Jalan Musholla Ar Rohim,residential
676496230,Jalan Kelapa Dua,residential
676496231,Jalan Kelapa Dua,residential
676510741,Jalan Inerbang,residential
676518063,Jalan KH. Ahmad Dahlan,residential
676518064,Jalan KH. Ahmad Dahlan,residential
30112118,Jalan Hadiah XI C,residential
489989101,Jalan Batu Wadas,residential
676520540,Jalan Batu Kinyang IV,residential
489989102,Jalan H. Tabri,residential
676520542,Jalan Batu Kinyang IV,residential
676522955,Jalan Kav Pagar Jati,residential
30035658,Jalan Walang Sari I,residential
676583869,Jalan Kemang Timur XV,residential
676583870,Jalan Kemang Timur XV,residential
676599966,jalan prima harapan regensi,residential
492049241,Jalan Pancawarga II,residential
489989110,Jalan H. AB. Mubhi,residential
30035797,Jalan Lontar V,residential
676614937,Jl. Raya Kranggot,residential
676618548,Jalan Cilandak Tengah II,residential
676724426,Jalan Elang Prima VI,residential
676737273,Jalan Garuda VII,residential
676759010,Jalan Cempaka VII,residential
676759011,Jalan Cempaka VII,residential
30066560,Jalan Laksa IV,residential
159802254,Jalan Venice I,residential
676787776,JL KH WASYID,residential
676787777,JL KH WASYID,residential
676792195,Jalan Kehutanan,residential
676812499,Jalan Rahayu 1,residential
676812500,Jalan Rahayu 1,residential
676831956,Jalan Ratu Flamboyan Raya,residential
676831958,Jalan Taman Ratu Raya,residential
676831961,Jalan Surya Wijaya VIII,residential
676831962,Jalan Surya Wijaya Utama,residential
676831963,Jalan Taman Ratu Raya,residential
30035800,Jalan Lontar Luar,residential
676854173,Jalan Peternakan Raya,residential
676939806,Jalan Kenanga I,residential
676939807,Jalan Kenanga I,residential
676940893,Jalan Greenhill,residential
676974947,Jalan Komp. POLRI,residential
676976511,Jalan Bappenas,residential
676976512,Jalan Matriks,residential
676976513,Jalan Matriks,residential
676976514,Jalan Matriks,residential
676976515,Jalan Matriks,residential
677047347,Gg. Otong,residential
677047348,Gg. Otong,residential
677787088,Jalan H. Muhammad Al-Istiqomah,residential
491495122,Gang Kramat Pulo Dalam No. 7,residential
677787614,Jalan Budi Indah,residential
677787615,Jalan H. Muhammad Sairot,residential
677787616,Jalan H. Muhammad Sairot,residential
677787617,Jalan H. Muhammad Sairot,residential
677812517,Jalan Rawa Melati,residential
677831909,Jalan Prepedan Dalam,residential
677831910,Jalan Prepedan Dalam,residential
677831911,Jalan Prepedan Dalam,residential
677831912,Jalan Prepedan Dalam,residential
677831913,Jalan Prepedan Dalam,residential
677831914,Jalan Prepedan Dalam,residential
677831915,Jalan Prepedan Dalam,residential
677831916,Jalan Prepedan Dalam,residential
677831917,Jalan Prepedan Dalam,residential
677831918,Gang Jago,residential
677831919,Gang Jago,residential
677847705,Jalan Ahmad Adnawijaya,residential
677853989,Jalan H. Aseni,residential
678103732,Jalan Semanan Raya,residential
678692043,Jalan Arun IX,residential
678699104,Jalan Kebon Sayur Ciracas,residential
30035812,Jalan Kramat Jaya Gang 8F,residential
489989131,Jalan Al-Magfiroh,residential
30035816,Jalan Cemara Ujung Gang 12,residential
491495124,Jalan Kramat Pulo Dalam 1,residential
489989123,Jalan M. Sarbini,residential
489989124,Jalan H. Dulhamid,residential
4705043,Jalan Gunung Sahari III,residential
10523483,Ketapang,residential
10521576,UI,residential
30035829,Jalan Mangga Blok D Gang V,residential
30035831,Jalan Mangga Blok D Gang III,residential
490022863,Jalan Kalibata Tengah XVI,residential
10523467,pipa gas,residential
10553763,UI,residential
10560881,UI,residential
10560885,UI,residential
10560894,Rotunda,residential
10560945,UI,residential
10560958,UI,residential
10561061,ketapang,residential
10561146,Jalan Mohammad Ridwan Rais,residential
27959695,Jalan Metro Alam XI,residential
10701652,Jalan Bulak Tengah V,residential
10701660,Jalan Bulak Tengah II,residential
30035832,Jalan Mangga Blok D Gang II,residential
34245298,Jalan Samarasa I,residential
159802257,Jalan Florence,residential
30035838,Blok I Gang IV,residential
27959730,Jalan Metro Alam VIII,residential
30035839,Blok I Gang III,residential
30035840,Blok I Gang II,residential
489991999,Jalan Kp. Padurenan,residential
30035841,Blok I Gang I,residential
30035842,Jalan Manggis,residential
489992736,Jalan Kemang Timur I A,residential
30035845,Jalan Mangga Blok A Gang V,residential
30112110,Jalan Hadiah XI,residential
491529957,Jalan D 6,residential
30112116,Jalan Hadiah X,residential
491554059,Gang Menteng Karang,residential
18056190,Jalan Cemara,residential
18058110,Jalan Hang Jebat,residential
18058331,Jalan Suwiryo,residential
30035860,Jalan Mangga Bloka A Gang I,residential
489992755,Jalan Kemang Utara VIII,residential
30035866,Jalan Mengkudu Dalam,residential
30066563,Jalan Tambora Raya,residential
159813045,Jalan Persatuan,residential
30035870,Jalan Mantang Blok L Gang III,residential
492027237,Jalan Masjid Al Ihsan,residential
18058402,Jalan Tanjung,residential
18070004,Jalan Sumatera,residential
492049238,Jalan Pancawarga II,residential
491559862,Jalan Catur Tunggal,residential
30035874,Jalan Maja,residential
30112108,Jalan Hadiah Utama II F,residential
18085485,Jalan Dukuh Patra,residential
18085556,Jalan Patra Kuningan Raya,residential
18085689,Jalan Taman Patra X,residential
490022868,Jalan Kalibata Tengah XIII,residential
30049370,Jalan Pinang Sari IV,residential
458901901,Jl. Raya Kranggot,residential
18563751,Jalan Sawo,residential
18563768,Jalan Cendana,residential
18563773,Jalan Terminal Blok M,residential
494569114,Jalan Siaga I,residential
30035877,Jalan Mawar Dalam Barat,residential
490022879,Jalan Komplek Koperasi I,residential
18577337,Jalan Jaksa,residential
18577339,Jalan Kebun Sirih Timur Dalam,residential
159813533,Jalan Salak Putih,residential
494569113,Jalan Siaga IV,residential
30035880,Blok K4,residential
34245319,Jalan Buntu,residential
492049226,Jalan Pancawarga II,residential
18613717,Jalan Jambu,residential
18613724,Jalan Kemiri,residential
18640748,Jalan Kamboja,residential
18770220,Jalan Tirtayasa II,residential
18770222,Jalan Iskandarsyah I,residential
491571539,Jalan Haji Hasbi,residential
492067146,Jalan Pisangan Baru Tengah 4,residential
494571064,Jalan Pulau Andalas Raya,residential
490035137,Jalan Kemang Utara D,residential
30035886,Jalan Muncang Gang III,residential
19007537,Jalan Banyuwangi,residential
27794390,Jalan Pinang Perak IX,residential
490042168,Jalan Kemang Utara III,residential
490042170,Jalan Kemang VI,residential
30035887,Jalan Muncang Gang IV,residential
159814206,Jalan Mawar,residential
30035890,Jalan Dukuh Barat,residential
23722584,Jalan Raya Permata Gading,residential
24055277,Summagung 1,residential
30035893,Pasar Waru,residential
494571507,Jalan E4,residential
30112102,Jalan Hadiah Utama III D,residential
27513384,Jalan Pinang Emas I,residential
27513387,Jalan Pinang Perak,residential
27960068,Jalan Pinang Merah VII,residential
27534491,Jalan Malaka Merah,residential
491571540,Jalan Haji Hasbi,residential
30035898,Jalan Inspeksi Kali Sunter,residential
494571506,Jalan Cempaka Baru XII,residential
31929678,Anggrek 4,residential
490045534,Gang 12,residential
492027240,Jalan Dato Tonggara V,residential
27535021,Jalan Delima I,residential
27971924,Jalan Niaga Hijau X,residential
27535950,Jalan Malaka Merah I,residential
492027287,Jalan Amil Wahab,residential
27794526,Jalan Taman Pinang,residential
27794651,Jalan Pinang Nikel I,residential
27945938,Jalan Nakula,residential
27945958,Jalan Gambang,residential
27945974,Jalan Kesenian,residential
27945986,Jalan Teratai II,residential
27945994,Jalan Angklung,residential
27946020,Jalan Gendang,residential
27959561,Jalan Taman Alam Segar,residential
27960062,Jalan Pinang Merah III,residential
27960099,Jalan Pinang Merah IV,residential
27961867,Jalan Alam Elok IX,residential
27966871,Jalan Bukit Hijau VII,residential
27983769,Jalan Panglima Polim VII,residential
27983877,Jalan Panglima Polim VIII,residential
30035933,Jalan Angin Prahara,residential
27990102,Jalan Adityawarman I,residential
28131608,Jalan Tegal Parang Selatan,residential
28131827,Jalan Dukuh Patra,residential
30112096,Jalan Jelambar Madya,residential
30112095,Jalan Jelambar Madya III,residential
28131963,Jalan Patra Kuningan 7,residential
28132181,Jalan Taman Patra Terusan,residential
28132185,Jalan Taman Patra 15,residential
28132442,Jalan Tulodong Bawah,residential
28132497,Jalan Tulodong Bawah,residential
30035943,Jalan Dewa Ruci,residential
30035956,Blok M Gang I,residential
30112087,Jalab Hadiah Utama II E,residential
491739747,Jalan Branjangan IV,residential
30112086,Jalan Hadiah Utama II D,residential
30035992,Jalan Lorong 21,residential
494628454,Jalan Timbul,residential
494628430,Jalan Sumur Jambu II,residential
28142046,Jalan Pangandaran IX,residential
494607309,Jalan Senen Dalam,residential
28142459,Jalan Pelita IV,residential
492025853,Jalan Haji Musa,residential
30036158,Jalan F Rawa Badak,residential
161939381,Jalan P & K Kedunghalang,residential
492027232,Jalan Dato Tonggara V,residential
159937190,Jalan Nyaman,residential
30112082,Jalan Hadiah Utama II B,residential
491944340,Jalan Grande Boulevard,residential
492027213,Jalan RS. Polri,residential
28176338,Jalan Dukuh IV,residential
491854011,Jalan Pekojan II Gang 5,residential
30036177,Jalan Cibanteng Barat,residential
492025811,Jalan Komplek Cipinang Elok I,residential
30036180,Jalan Cikijang V,residential
30112081,Jalan Hadiah Utama IX,residential
30036201,Jalan Cibanteng II,residential
490060486,Jalan Sawo Kecik I,residential
30036222,Jalan Mindi Gang I,residential
492025854,Jalan Aneka Elok,residential
28190473,Jalan Mega Kuningan Barat,residential
490060490,Jalan Lapangan Ros III,residential
30036225,Jalan Mindi Gang II,residential
492025864,Jalan Komplek Cipinang Elok II,residential
28190479,Jalan Mega Kuningan Barat I,residential
28190488,Jalan Mega Kuningan Barat III,residential
28190497,Jalan Mega Kuningan Barat,residential
30036230,Jalan Mindi Gang V,residential
492025868,Jalan Komplek Cipinang Elok II,residential
28191488,Jalan Birah,residential
28191706,Jalan Tulodong Atas,residential
28192229,Jalan Cianjur,residential
28192372,Jalan Sumenep,residential
28192571,Jalan Dr. Kusuma Atmaja,residential
28192572,Jalan Dr. Kusuma Atmaja,residential
28192602,Jalan Panarukan,residential
492025857,Jalan Komplek Cipinang Elok II,residential
492025858,Jalan Komplek Cipinang Elok II,residential
28192604,Jalan Lumajang,residential
28192612,Jalan Panarukan,residential
28193174,Jalan Kediri,residential
28193176,Jalan Blitar,residential
28193180,Jalan Bondowoso,residential
494628429,Jalan Armendal,residential
28193669,Jalan Subang,residential
28193675,Jalan Banyumas,residential
28193681,Jalan Kerawang,residential
28193843,Jalan Sukabumi,residential
494628174,Jalan Squadron,residential
34275463,Jalan Parang Tritis IV,residential
490060636,Jalan Ros Timur III,residential
490060637,Jalan Ros Timur IV,residential
28194742,Jalan Ciragil I,residential
28194795,Jalan Ciranjang,residential
30036242,Jalan Mengkudu,residential
492025845,Gang Masjid I,residential
30038729,Jalan UKA RT 14,residential
492025850,Jalan Cipinang Elok I,residential
494607315,Jalan Prapatan V,residential
492025849,Jalan Komplek Cipinang Elok II,residential
30038847,Jalan Rakit,residential
30038848,Anjungan,residential
494607313,Jalan Kwini I,residential
492025848,Jalan K1,residential
28198689,Jalan Sungai Sambas III,residential
28198742,Jalan Mahakam,residential
30038850,Jalan Pelampung,residential
28207053,Jalan Panglima Polim XII,residential
28207220,Jalan Raden Patah,residential
28207481,Jalan Senjaya V,residential
28207557,Jalan Sriwijaya I,residential
492025820,Jalan Y,residential
28207947,Jalan Cibulan Raya,residential
28207955,Jalan Cililin,residential
159937192,Jalan Swadaya,residential
30038851,Jalan Menara Laut,residential
28213415,Jalan Warakas II,residential
28213416,Jalan Warakas IV,residential
28213425,Jalan Warakas Gang 3,residential
30038853,Jalan Samudra,residential
491941097,Jalan Ebony VII,residential
30038854,Jalan Bandar,residential
30038856,Jalan Bandar I,residential
28215606,Jalan Martapura,residential
28215610,Jalan Talang Betutu,residential
28215611,Jalan Plaju,residential
494628175,Jalan Gelanggang Olahraga Remaja,residential
28215663,Jalan Kebon Kacang,residential
492025837,Jalan L,residential
30038858,Jalan Tunda,residential
491944344,Jalan Gading Grande,residential
28215812,Jalan Teluk Betung,residential
28215815,Jalan Teluk Betung,residential
28215834,Jalan Kebon Kacang XXX,residential
28215845,Jalan Kebon Kacang XXIX,residential
28215850,Jalan Kebon Kacang XI,residential
30109000,Jalan Jelambar Selatan III,residential
492025844,Jalan Y,residential
30038863,Jalan Dampra,residential
494628453,Jalan Swadaya,residential
491944342,Jalan Grande Raya,residential
